log10_fc_hz,pm_target_deg,log10_icp_a,log10_n,log10_kvco_hz,worst_phase_margin_deg,log10_worst_lock_time_s,worst_jitter_peaking_db
5.930478831470344936e+00,5.561845126002095441e+01,-2.391473966422805741e+00,1.990571667370925502e+00,7.602059991327962507e+00,5.362289809058262335e+01,-5.723909804176315674e+00,2.651068827785141302e+00
6.201278574461934312e+00,5.173931785029479613e+01,-2.659555885159881505e+00,2.404251432599852301e+00,7.602059991327962507e+00,4.980096316809252244e+01,-6.033411555901272649e+00,3.035385078315209650e+00
5.897685910502154627e+00,5.830367319631508849e+01,-2.903089986991943761e+00,2.242992328068745600e+00,7.602059991327962507e+00,5.629588011577675388e+01,-5.661748206964394292e+00,2.408726054252394277e+00
7.270108767473553613e+00,4.525338834706085578e+01,-2.329058719264224919e+00,1.574713600433363947e+00,7.301029995663981254e+00,4.349304278865656670e+01,-6.959908996471680709e+00,3.796319979579168002e+00
5.807475624747062248e+00,6.432632373111391644e+01,-2.328827157284916627e+00,2.380219527571127092e+00,7.602059991327962507e+00,6.238800525036214140e+01,-5.497587751747411211e+00,1.918416247260354091e+00
5.688445688324807570e+00,4.052371186771278389e+01,-2.551293680094920191e+00,2.601012339393991457e+00,7.602059991327962507e+00,3.893886975569867559e+01,-5.395328580207268132e+00,4.476291143488078994e+00
6.905584103625503012e+00,5.154728384163340138e+01,-2.124938736608299905e+00,1.564096266402785984e+00,7.301029995663981254e+00,4.961284166284576713e+01,-6.609185918643110114e+00,3.055604070109423809e+00
7.255028656721139946e+00,4.700590405234198954e+01,-2.726998727936262412e+00,1.701503039419419938e+00,7.301029995663981254e+00,4.518906244041770037e+01,-6.940788501425930512e+00,3.573520142259301036e+00
7.403076192989654025e+00,5.701664607573103183e+01,-1.903089986991943539e+00,1.677125256023943800e+00,7.301029995663981254e+00,5.501169237969574510e+01,-7.181447523337067373e+00,2.522746238768623250e+00
6.962558869991537946e+00,4.272855318999955898e+01,-2.028028723600243666e+00,1.967986671639212704e+00,7.301029995663981254e+00,4.105823999833219773e+01,-6.660930320785382719e+00,4.144071425628352401e+00
7.394892917061505422e+00,5.771086815371744905e+01,-2.124938736608299905e+00,1.731899565494322557e+00,7.301029995663981254e+00,5.570366985660831460e+01,-7.165759223894815122e+00,2.460731604337086154e+00
6.801650008809825287e+00,4.972550046120384337e+01,-2.391473966422805741e+00,1.957374354411811401e+00,7.740362689494244108e+00,4.783270279582390572e+01,-6.487890912941229438e+00,3.253956219850044906e+00
5.602768827460971046e+00,4.411309603642830979e+01,-2.602059991327962507e+00,2.576791680869598533e+00,7.602059991327962507e+00,4.239225219510257148e+01,-5.296313711519811562e+00,3.949424541901099595e+00
5.696599162477792966e+00,5.209773521929272988e+01,-2.358525889495900252e+00,2.505041633275533641e+00,7.602059991327962507e+00,5.015233337791747203e+01,-5.525396178676182934e+00,2.997938058845849962e+00
5.844993844027460916e+00,4.267567126833244373e+01,-2.328827157284916627e+00,2.171275877904456308e+00,7.602059991327962507e+00,4.100733959484890079e+01,-5.543662204659537629e+00,4.151719594023064452e+00
7.126111194659233483e+00,5.572985136641330683e+01,-2.124938736608299905e+00,1.773835132304374174e+00,7.301029995663981254e+00,5.373331705216963883e+01,-6.918160650723549132e+00,2.640653514053226569e+00
6.870209810891377167e+00,4.966635253523863014e+01,-2.505149978319905824e+00,1.731903130626558207e+00,7.301029995663981254e+00,4.777503846393199183e+01,-6.556285460858932268e+00,3.260590212279979916e+00
6.014841508819012361e+00,5.083226366705850552e+01,-2.725842150736319969e+00,2.488688224619138634e+00,7.602059991327962507e+00,4.891320770366658621e+01,-5.706815984829079369e+00,3.131937517488645017e+00
6.452519668638929673e+00,5.748549536071672605e+01,-2.504455662453551668e+00,1.812516082547885432e+00,7.740362689494244108e+00,5.547884473200838329e+01,-6.225423761673787304e+00,2.480758967556182526e+00
6.227221650784882101e+00,4.718074327453619787e+01,-3.508638306165727361e+00,2.180630472361571925e+00,7.740362689494244108e+00,4.535856946645492371e+01,-5.912503177032856883e+00,3.551985528627452648e+00
6.828193974881114237e+00,5.503509833455753153e+01,-2.124938736608299905e+00,1.461208968157256649e+00,7.301029995663981254e+00,5.304531952862629396e+01,-6.627791694794932020e+00,2.706074634362788167e+00
6.733778130451219646e+00,5.960462592271487381e+01,-2.124938736608299905e+00,1.829522405203295898e+00,7.301029995663981254e+00,5.759994548863130603e+01,-6.482978614756809144e+00,2.297132802245095640e+00
7.532934575917100695e+00,5.364512879892777164e+01,-1.903089986991943539e+00,1.488764339426112526e+00,7.301029995663981254e+00,5.167327377708789982e+01,-7.346125548106188674e+00,2.841003912306437229e+00
6.343437210340228560e+00,6.058784146443014151e+01,-2.659555885159881505e+00,2.139664187271423934e+00,7.602059991327962507e+00,5.858968723930854594e+01,-6.080628396811955660e+00,2.215142857861968739e+00
6.382767182316987586e+00,4.366397511514090013e+01,-2.903089986991943761e+00,1.623146788319201450e+00,7.740362689494244108e+00,4.195922871078693106e+01,-6.077448592988558218e+00,4.011333738333705767e+00
7.176761720816656975e+00,6.140361583609264784e+01,-2.204119982655924570e+00,1.878763534535992763e+00,7.301029995663981254e+00,5.941370280965651318e+01,-6.904050236627925052e+00,2.148427108000459107e+00
5.746531023337440480e+00,4.914630372336660002e+01,-2.301029995663981254e+00,2.496264136767367692e+00,7.602059991327962507e+00,4.726837200164274577e+01,-5.431668518767549081e+00,3.319425636012939052e+00
6.949383691146453934e+00,4.972032958994525131e+01,-2.903089986991943761e+00,1.621956295127782610e+00,7.740362689494244108e+00,4.782766130711902974e+01,-6.635610210275180165e+00,3.254535715679025998e+00
6.588274224325381567e+00,5.165045702860417265e+01,-2.551293680094920191e+00,1.791184819542340323e+00,7.740362689494244108e+00,4.971390104041020663e+01,-6.296302112591069644e+00,3.044727517626785840e+00
7.315278733133440348e+00,4.624458000980717998e+01,-2.425968732272281159e+00,1.492273878028145040e+00,7.301029995663981254e+00,4.445161685964419007e+01,-7.002545101406949968e+00,3.668757503552836141e+00
6.653093504746562026e+00,5.605518289797400655e+01,-3.028028723600243666e+00,2.110024013279727217e+00,7.301029995663981254e+00,5.405601001122670368e+01,-6.441721816693815938e+00,2.610396566564834764e+00
6.644958569526321135e+00,6.213112506880158037e+01,-1.903089986991943539e+00,2.087215071668405919e+00,7.301029995663981254e+00,6.015078243532400393e+01,-6.363113013485071079e+00,2.089904801517088906e+00
6.119772414795068727e+00,5.479248928947566100e+01,-2.425968732272281159e+00,2.036586887154101966e+00,7.602059991327962507e+00,5.280542201491653032e+01,-5.921382843366424176e+00,2.729185341101748818e+00
7.064405211219950687e+00,4.658963132649328287e+01,-2.204119982655924570e+00,1.641885257987804270e+00,7.301029995663981254e+00,4.478571488844835358e+01,-6.750797030344393157e+00,3.625305203324940440e+00
6.114975987626223741e+00,5.475324651464928394e+01,-2.806875401645538393e+00,2.489522395379018427e+00,7.602059991327962507e+00,5.276663471332545896e+01,-5.917294689275852448e+00,2.732936737024863838e+00
6.812275504764081724e+00,4.121058723316997430e+01,-3.026872146400301222e+00,1.745729049119243648e+00,7.740362689494244108e+00,3.959852277658117714e+01,-6.516374272177824167e+00,4.369594143584469847e+00
6.571343464249842725e+00,5.704221956778042824e+01,-2.551293680094920191e+00,2.011347885999291041e+00,7.740362689494244108e+00,5.503715407373505286e+01,-6.349020458203376016e+00,2.520444590078307900e+00
7.196547570352035628e+00,4.614881450559433773e+01,-2.329058719264224919e+00,1.943604750993220165e+00,7.301029995663981254e+00,4.435892896923181183e+01,-6.883981306529943112e+00,3.680902978374914092e+00
6.304262539654430952e+00,5.404811726737852950e+01,-2.504455662453551668e+00,2.035446579465910677e+00,7.602059991327962507e+00,5.207047736568839014e+01,-6.113367929590109107e+00,2.801299475557055274e+00
7.383648916398015238e+00,4.207091960810032560e+01,-1.903089986991943539e+00,1.494405858191414138e+00,7.301029995663981254e+00,4.042550047444800043e+01,-7.084061003908667331e+00,4.240166012442076138e+00
6.520171255546888034e+00,5.322735291899087429e+01,-2.602059991327962507e+00,1.691331049768059813e+00,7.740362689494244108e+00,5.126198661560573555e+01,-6.337422234501909557e+00,2.882612322278672146e+00
6.040945004008736241e+00,5.386594004162297722e+01,-3.026872146400301222e+00,2.335081805317136272e+00,7.602059991327962507e+00,5.189085696892149713e+01,-5.852116961959283437e+00,2.819196668375751891e+00
6.019685515571653767e+00,6.024115921285815745e+01,-2.504455662453551668e+00,2.023663797047732249e+00,7.740362689494244108e+00,5.824028429087061909e+01,-5.760871908837322586e+00,2.243879476546528196e+00
7.409624539432613233e+00,5.324592317869152680e+01,-2.329058719264224919e+00,1.518998417046990124e+00,7.301029995663981254e+00,5.128025797242872841e+01,-7.226901665184711554e+00,2.880753005903648578e+00
7.062654342778117211e+00,6.051313817069410561e+01,-3.028028723600243666e+00,1.809003308780179564e+00,7.301029995663981254e+00,5.851435866292729315e+01,-6.801158723010554574e+00,2.221319472093310932e+00
6.570945332160773589e+00,4.608524550623504012e+01,-2.903089986991943761e+00,1.990493650532310976e+00,7.740362689494244108e+00,4.429741179658785200e+01,-6.258690323898077779e+00,3.688985833861218477e+00
6.685322402886557214e+00,5.737260575789163397e+01,-2.301029995663981254e+00,2.063141425891505509e+00,7.740362689494244108e+00,5.536629520132976268e+01,-6.459592476620467316e+00,2.490828396589414684e+00
5.783975844929909904e+00,6.420736327450467229e+01,-2.391473966422805741e+00,2.431146221135327412e+00,7.602059991327962507e+00,6.226624923644368437e+01,-5.475361769358848107e+00,1.927521850544553716e+00
7.211566949686581296e+00,5.163650272630081872e+01,-2.505149978319905824e+00,1.642831261389626318e+00,7.301029995663981254e+00,4.970023104006398285e+01,-6.918961838753728166e+00,3.046196735898442753e+00
5.900458241945307769e+00,5.076282543919857915e+01,-2.504455662453551668e+00,2.389069033433168787e+00,7.740362689494244108e+00,4.884533108450284544e+01,-5.591685727023344654e+00,3.139476984040392882e+00
6.864974314176500947e+00,6.225863954037650672e+01,-2.463441557428470041e+00,1.729758831456589041e+00,7.740362689494244108e+00,6.028019362587644991e+01,-6.581814510280149300e+00,2.079719552491471113e+00
7.092952383494736779e+00,4.335680775630443406e+01,-2.505149978319905824e+00,1.923822397041904164e+00,7.301029995663981254e+00,4.166323652372884112e+01,-6.788928706867938700e+00,4.054251437712555806e+00
5.456134336413394514e+00,5.789723979748131910e+01,-2.328827157284916627e+00,2.591494105873565879e+00,7.602059991327962507e+00,5.588972168208536573e+01,-5.224957238523145087e+00,2.444244872806112578e+00
7.089877930027631336e+00,5.364288398589209805e+01,-2.124938736608299905e+00,1.727883616438012249e+00,7.301029995663981254e+00,5.167106250185699423e+01,-6.903066047263466842e+00,2.841226259231075080e+00
6.086482233803466535e+00,5.442144826851826167e+01,-2.806875401645538393e+00,2.078187396970237799e+00,7.602059991327962507e+00,5.243887342928482553e+01,-5.892218536210062751e+00,2.764886448313142342e+00
7.106787779152524465e+00,5.045208647341070929e+01,-2.358525889495900252e+00,1.745800977882806082e+00,7.740362689494244108e+00,4.854172330500207977e+01,-6.796099954938058296e+00,3.173404344935819577e+00
6.269865631073938239e+00,5.387954026902561111e+01,-2.602059991327962507e+00,2.281410280471068308e+00,7.740362689494244108e+00,5.190426298202422117e+01,-6.081053872951272865e+00,2.817857634241525133e+00
6.319522812011673096e+00,6.067603637358790536e+01,-2.301029995663981254e+00,2.127478164290185880e+00,7.740362689494244108e+00,5.867864808623227191e+01,-6.056035711296003043e+00,2.207861616431106455e+00
6.151829424796001256e+00,4.044829878661563782e+01,-2.463441557428470041e+00,1.953386103931771922e+00,7.602059991327962507e+00,3.886647561392729244e+01,-5.858791740826532646e+00,4.488160611570169323e+00
7.344968559709156963e+00,4.024367060716048172e+01,-1.903089986991943539e+00,1.517149172714074234e+00,7.301029995663981254e+00,3.867006807131986079e+01,-7.053016291486655653e+00,4.520523587519025277e+00
6.442745801535539663e+00,5.281068744505579104e+01,-2.391473966422805741e+00,1.966102313743396612e+00,7.602059991327962507e+00,5.085228017811076029e+01,-6.264048808723349460e+00,2.924573949967058439e+00
7.327005140356424917e+00,4.267442464828502580e+01,-2.124938736608299905e+00,1.638113597012122113e+00,7.301029995663981254e+00,4.100613973006585411e+01,-7.025665278180515116e+00,4.151900054963444830e+00
6.511594872051278848e+00,4.203949179034073325e+01,-3.200659450546418316e+00,1.817750510225022875e+00,7.740362689494244108e+00,4.039527576200691783e+01,-6.212441978465069070e+00,4.244812178432862737e+00
6.885822676704466794e+00,4.873065115395568370e+01,-3.026872146400301222e+00,1.561618239498743010e+00,7.740362689494244108e+00,4.686384235037576218e+01,-6.570238666884582912e+00,3.367381583959004221e+00
6.207865129224316547e+00,4.886190686328001931e+01,-2.391473966422805741e+00,1.960091433643732284e+00,7.602059991327962507e+00,4.699154539733126512e+01,-5.892701896759197311e+00,3.352150890449236087e+00
6.195982698945239342e+00,4.839926484829727826e+01,-2.463441557428470041e+00,2.391860154947560879e+00,7.602059991327962507e+00,4.654158805875829330e+01,-5.880468936445411465e+00,3.406109837174448707e+00
7.577481374750846044e+00,6.436183545107465420e+01,-2.204119982655924570e+00,1.639292225362843913e+00,7.301029995663981254e+00,6.242436319947546508e+01,-7.266981031052234918e+00,1.915700815153239756e+00
5.750915709371821727e+00,4.234364315037667836e+01,-2.301029995663981254e+00,2.237321266972820855e+00,7.740362689494244108e+00,4.068783453308986964e+01,-5.450598282086189350e+00,4.200054828492270076e+00
6.433447546300711473e+00,4.124733342025852068e+01,-3.026872146400301222e+00,2.065568596191092343e+00,7.602059991327962507e+00,3.963382701094599270e+01,-6.137153723113630832e+00,4.363957260574268027e+00
6.830600971479128702e+00,4.911642588745158378e+01,-2.425968732272281159e+00,1.511631745246541092e+00,7.301029995663981254e+00,4.723928120281874499e+01,-6.515647353872744851e+00,3.322833770156137234e+00
7.187404503849457171e+00,4.665770096566174630e+01,-3.028028723600243666e+00,1.927065914935324420e+00,7.301029995663981254e+00,4.485164913842763212e+01,-6.874088933516810940e+00,3.616789912569870147e+00
6.625174427273590183e+00,6.181857168816124926e+01,-2.551293680094920191e+00,1.948623293792955957e+00,7.740362689494244108e+00,5.983385768476881594e+01,-6.347232990435339950e+00,2.114960178425557391e+00
6.126443064180696396e+00,6.261563556007652664e+01,-2.328827157284916627e+00,1.942668157345041502e+00,7.602059991327962507e+00,6.064285164058594546e+01,-5.838759888339032145e+00,2.051395107823396735e+00
6.220088015249133129e+00,5.096074545128918487e+01,-2.301029995663981254e+00,1.859641340710705970e+00,7.602059991327962507e+00,4.903883112676567180e+01,-5.913529497626807796e+00,3.118044926975929165e+00
6.520725158946945044e+00,6.272590888988830216e+01,-2.659555885159881505e+00,2.181616820605124296e+00,7.740362689494244108e+00,6.075497929924361529e+01,-6.231747354488691215e+00,2.042706525913619231e+00
5.438326906583335507e+00,4.744212833059253143e+01,-3.026872146400301222e+00,2.690854293165095612e+00,7.602059991327962507e+00,4.561209168015955129e+01,-5.123454439660189763e+00,3.520225407257577821e+00
6.217850048161606580e+00,5.018095494046526284e+01,-2.301029995663981254e+00,1.942565106882193415e+00,7.602059991327962507e+00,4.827700229569362023e+01,-5.905311963833689504e+00,3.203260958876237297e+00
6.890747953106928669e+00,6.218134797032270455e+01,-3.508638306165727361e+00,1.738724926651142644e+00,7.740362689494244108e+00,6.020174451475128308e+01,-6.608254598932259860e+00,2.085890718755687878e+00
6.469300038270553443e+00,6.311034197943422441e+01,-2.504455662453551668e+00,2.039191543582486776e+00,7.740362689494244108e+00,6.114626880873061054e+01,-6.175207133496157574e+00,2.012529980196771984e+00
5.945990676669101305e+00,4.487843056960701915e+01,-2.328827157284916627e+00,2.136398988350160622e+00,7.602059991327962507e+00,4.313084965511225732e+01,-5.636920163916823157e+00,3.846028247691081425e+00
6.369220081975982772e+00,4.790734929155323130e+01,-2.602059991327962507e+00,1.960646789511302890e+00,7.602059991327962507e+00,4.606364797741161965e+01,-6.053736588740286528e+00,3.464334990854866625e+00
